Date/Time,PSZ-AC:1:Air System Total Heating Energy [J](Hourly),PSZ-AC:1:Air System Total Cooling Energy [J](Hourly),PSZ-AC:2:Air System Total Heating Energy [J](Hourly),PSZ-AC:2:Air System Total Cooling Energy [J](Hourly),PSZ-AC:3:Air System Total Heating Energy [J](Hourly),PSZ-AC:3:Air System Total Cooling Energy [J](Hourly),PSZ-AC:4:Air System Total Heating Energy [J](Hourly),PSZ-AC:4:Air System Total Cooling Energy [J](Hourly),PSZ-AC:5:Air System Total Heating Energy [J](Hourly),PSZ-AC:5:Air System Total Cooling Energy [J](Hourly)
 07/19  12:00:00,1858216.240999329,13726964.061582873,1455617.0527984887,11982355.301107062,1429877.5052096602,8366994.988378754,1486185.0463085566,11565253.074107398,1431685.1436382286,7693296.925402544
 07/19  13:00:00,1858216.240999321,15293987.605884802,1455617.0527984896,13286481.611842966,1429877.5052096653,8943910.830285203,1486185.0463085569,12776585.843649906,1431685.1436382267,8436512.329730433
 07/19  14:00:00,1858216.2409993234,15163082.460844307,1455617.0527984896,13330913.299185723,1429877.5052096602,8943957.099815866,1486185.046308555,12792903.133713576,1431685.1436382354,8472355.107585272
 07/19  15:00:00,1858216.2409993304,14730138.415208279,1455617.0527984896,12916165.045196245,1429877.5052096567,8725470.51975108,1486185.046308555,12470389.97145969,1431685.1436382267,8736211.277692134
 07/19  16:00:00,1858216.2409993266,14349648.360364542,1455617.052798488,12338553.60531759,1429877.5052096574,8379358.944460176,1486185.0463085557,12012954.855395617,1431685.1436382319,9880474.704026625
 07/19  17:00:00,1858216.2409993248,9879271.489545912,1455617.0527984859,8854510.928605754,1429877.5052096563,6245754.992026018,1486185.0463085583,8599431.579723668,1431685.1436382263,8111078.06649291
 07/19  18:00:00,1858216.240999326,7564356.605784541,1455617.0527984854,6876646.569167021,1429877.5052096607,5013441.597736456,1486185.0463085576,6668275.483081661,1431685.1436382295,6107236.030150775
 07/19  19:00:00,1858216.2409993252,6642553.156014949,1455617.0527984829,5830918.336015616,1429877.5052096626,4392513.772647885,1486185.0463085564,5703691.115459918,1431685.1436382298,4692374.560245914
 07/19  20:00:00,1858216.2409993234,5629765.097639864,1455617.052798487,4838596.95782307,1429877.505209661,3811359.8824340945,1486185.0463085559,4763737.817390032,1431685.1436382284,3881008.857764747
 07/19  21:00:00,1858216.240999328,4910735.7083992,1455617.052798488,4155418.806692198,1429877.5052096628,3406204.4296002967,1486185.0463085559,4118410.7225179218,1431685.14363823,3454025.765350334
 07/19  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 07/19  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 07/19  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 07/20  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 07/20  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 07/20  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 07/20  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 07/20  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 07/20  06:00:00,1858216.240999329,4451050.48517189,1455617.0527984894,2598559.832581213,1429877.5052096572,3275032.080241531,1486185.0463085552,3280041.0677766387,1431685.1436382314,2601488.330865934
 07/20  07:00:00,1858216.2409993266,2539984.8243984917,1455617.0527984854,1046927.7724647946,1429877.5052096598,4491943.589482287,1486185.046308556,2143351.483202096,1431685.1436382284,1566457.9576587263
 07/20  08:00:00,1858216.2409993252,7790999.021431277,1455617.0527984887,6168836.356985386,1429877.5052096614,8402597.639826078,1486185.046308558,6654647.632829251,1431685.1436382305,4398021.496327605
 07/20  09:00:00,1858216.2409993248,9669617.436211778,1455617.0527984868,8049539.2922451109,1429877.5052096584,9693489.133867234,1486185.0463085564,8136452.554359348,1431685.143638229,5447678.82742504
 07/20  10:00:00,1858216.2409993257,10790789.937502005,1455617.052798489,9175543.611136893,1429877.5052096593,9838263.264498443,1486185.0463085576,9153927.722812066,1431685.143638229,6131762.135260871
 07/20  11:00:00,1858216.2409993308,11378620.543574905,1455617.052798487,9805359.891620515,1429877.5052096579,8833171.019471065,1486185.0463085552,9703636.557729813,1431685.1436382284,6518137.132111075
 07/20  12:00:00,1858216.2409993257,10184273.26132448,1455617.0527984843,9034975.524725529,1429877.505209661,7296462.998569345,1486185.046308555,8823279.139451424,1431685.1436382309,6038447.651728768
 07/20  13:00:00,1858216.2409993234,11470091.052091439,1455617.052798486,10085848.254237783,1429877.5052096586,7597004.94449528,1486185.046308555,9770535.434281782,1431685.1436382286,6616891.052979692
 07/20  14:00:00,1858216.2409993234,11609752.289715514,1455617.052798488,10273133.492516377,1429877.5052096637,7652049.227701309,1486185.0463085569,9939331.42859042,1431685.14363823,6724200.049061929
 07/20  15:00:00,1858216.2409993257,11671985.550846119,1455617.0527984896,10275259.877895304,1429877.5052096602,7656175.462001013,1486185.0463085566,10013261.205425866,1431685.1436382267,7147948.883055568
 07/20  16:00:00,1858216.2409993234,11834644.99905573,1455617.052798486,10228491.769166846,1429877.5052096628,7601142.858569995,1486185.0463085557,10041123.030852918,1431685.1436382309,8378558.440784298
 07/20  17:00:00,1858216.2409993227,8233322.936784186,1455617.0527984868,7388964.464710124,1429877.5052096602,5817460.375823458,1486185.0463085566,7256303.994040751,1431685.1436382286,7269405.398354887
 07/20  18:00:00,1858216.2409993248,6493801.822353727,1455617.0527984875,5907904.144688515,1429877.5052096602,4818319.738096272,1486185.0463085573,5798685.777991014,1431685.1436382284,5871862.6064002229
 07/20  19:00:00,1858216.2409993278,6019252.616261857,1455617.0527984887,5269644.125991229,1429877.5052096614,4385543.663107709,1486185.046308556,5211465.056869282,1431685.1436382279,4499320.717635741
 07/20  20:00:00,1858216.2409993243,5147962.02791632,1455617.0527984864,4381688.037468358,1429877.50520966,3822882.8408356348,1486185.0463085576,4367659.74651855,1431685.143638229,3633510.7085036609
 07/20  21:00:00,1858216.2409993234,4304138.592360982,1455617.052798487,3569916.5722398378,1429877.50520966,3324688.9926243859,1486185.0463085569,3600073.339097929,1431685.14363823,3105736.0864723736
 07/20  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 07/20  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 07/20  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 07/21  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 07/21  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 07/21  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 07/21  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 07/21  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 07/21  06:00:00,1858216.2409993336,4133005.51722,1455617.0527984899,2276947.2496786585,1429877.5052096574,3136776.231924521,1486185.0463085583,2876887.643907024,1431685.1436382295,2403098.7266582257
 07/21  07:00:00,1858216.2409993245,2411333.7374193684,1455617.052798487,1046755.658416327,1429877.5052096593,4004054.5332273889,1486185.046308558,1974575.4848360848,1431685.1436382286,1574967.8185938888
 07/21  08:00:00,1858216.2409993285,8055385.181869024,1455617.0527984859,6301471.000885348,1429877.5052096595,8264666.527432222,1486185.0463085566,6730039.093266442,1431685.1436382288,4532599.113319024
 07/21  09:00:00,1858216.240999326,10172599.71003063,1455617.0527984887,8471366.663824399,1429877.5052096593,10324616.598152547,1486185.0463085548,8517034.907859859,1431685.1436382295,5750931.998416927
 07/21  10:00:00,1858216.2409993276,11489523.278951899,1455617.0527984887,9809362.405133879,1429877.505209659,11126911.699133743,1486185.0463085552,9739872.434261952,1431685.1436382298,6551239.8286869
 07/21  11:00:00,1858216.2409993269,12112666.864872715,1455617.0527984894,10424322.066280885,1429877.5052096602,9894649.17332181,1486185.0463085566,10284595.495933816,1431685.1436382279,6930413.152419686
 07/21  12:00:00,1858216.2409993266,10987980.380888612,1455617.0527984906,9636464.650235136,1429877.5052096619,7947452.53232147,1486185.0463085569,9405939.772284618,1431685.1436382316,6441076.473323576
 07/21  13:00:00,1858216.2409993257,12356436.606554574,1455617.0527984899,10704306.141269222,1429877.505209662,8177123.942533106,1486185.0463085587,10373492.89220054,1431685.143638223,7028390.769548296
 07/21  14:00:00,1858216.2409993234,12504047.590620786,1455617.052798488,10864577.687260192,1429877.50520966,8209846.804924688,1486185.0463085585,10534423.424894426,1431685.1436382286,7126031.57050653
 07/21  15:00:00,1858216.2409993313,12553895.246306945,1455617.052798487,10863651.875074722,1429877.5052096609,8201943.738497341,1486185.0463085559,10596726.823781688,1431685.1436382302,7618644.589062106
 07/21  16:00:00,1858216.2409993218,12742457.250749663,1455617.0527984889,10883229.564222614,1429877.5052096635,8168659.570812091,1486185.046308557,10667695.77672494,1431685.14363823,9165404.271722299
 07/21  17:00:00,1858216.240999326,9083585.28245297,1455617.0527984885,8062232.7852480779,1429877.5052096626,6384148.35017358,1486185.0463085578,7886733.991090484,1431685.1436382256,8127286.939600244
 07/21  18:00:00,1858216.2409993245,7413925.309951294,1455617.052798489,6708623.909325434,1429877.505209658,5456406.378456766,1486185.046308555,6534987.007965096,1431685.1436382277,6688091.028576894
 07/21  19:00:00,1858216.2409993266,7068024.722189057,1455617.0527984864,6187601.3013789,1429877.5052096588,5108469.542404263,1486185.0463085587,6058304.401541926,1431685.1436382253,5205388.761108618
 07/21  20:00:00,1858216.2409993234,6170320.167198172,1455617.0527984885,5279010.554003627,1429877.5052096609,4545977.168388733,1486185.0463085585,5195852.752581259,1431685.143638226,4275921.755951042
 07/21  21:00:00,1858216.2409993257,5169049.431492483,1455617.052798488,4343164.32144938,1429877.5052096628,3970871.662557741,1486185.0463085548,4300997.914228613,1431685.1436382286,3672565.529503866
 07/21  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 07/21  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 07/21  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 07/22  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 07/22  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 07/22  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 07/22  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 07/22  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 07/22  06:00:00,1858216.2409993238,4184364.619304714,1455617.0527984922,2410002.5986386185,1429877.5052096567,3666004.4565701757,1486185.046308558,3071203.7491124544,1431685.1436382263,2561973.497263629
 07/22  07:00:00,1858216.2409993266,2404655.1933715718,1455617.0527984878,833083.9699919222,1429877.5052096584,5217150.358906786,1486185.0463085576,1905438.6015690987,1431685.1436382272,1482852.28690753
 07/22  08:00:00,1858216.240999326,3613169.9156262155,1455617.0527984864,3220688.317775566,1429877.5052096626,7870747.405632291,1486185.0463085576,3631103.452794092,1431685.1436382286,2712223.7724675775
 07/22  09:00:00,1858216.2409993257,5198509.695776422,1455617.0527984894,4901531.885478153,1429877.5052096593,9394908.784955124,1486185.0463085559,4917984.904590633,1431685.1436382274,3600723.2077251488
 07/22  10:00:00,1858216.2409993266,6471194.7961494619,1455617.0527984866,6140881.914372288,1429877.5052096605,9742949.235547957,1486185.046308557,6052425.018706927,1431685.143638229,4347060.213729197
 07/22  11:00:00,1858216.240999326,7043281.264259502,1455617.0527984894,6708829.577698085,1429877.505209658,8140226.24860939,1486185.0463085578,6559952.791387185,1431685.1436382277,4708644.344218267
 07/22  12:00:00,1858216.2409993243,5843143.4989278339,1455617.052798488,5846056.350826049,1429877.5052096567,5972517.692344065,1486185.0463085569,5642023.339263257,1431685.143638229,4192899.2644854148
 07/22  13:00:00,1858216.240999321,5767248.423468396,1455617.052798488,5857680.7011566809,1429877.5052096567,5544921.352657521,1486185.0463085569,5576707.317055125,1431685.1436382319,4159967.562656511
 07/22  14:00:00,1858216.2409993327,5890129.774624407,1455617.0527984827,5983632.655551869,1429877.5052096637,5530510.022114619,1486185.0463085585,5693074.560226412,1431685.1436382286,4227486.756072419
 07/22  15:00:00,1858216.2409993243,6123059.362174583,1455617.0527984887,6160289.749396553,1429877.50520966,5603031.726171441,1486185.0463085594,5888177.210292788,1431685.143638229,4726420.4053862509
 07/22  16:00:00,1858216.240999328,6413507.672052121,1455617.052798488,6386345.217751473,1429877.505209659,5675245.196581319,1486185.0463085594,6129257.990078442,1431685.1436382284,6260938.591144318
 07/22  17:00:00,1858216.2409993215,5919928.24870226,1455617.0527984885,5969086.9114362769,1429877.5052096602,5330522.45929925,1486185.0463085564,5741441.711780624,1431685.1436382298,6743782.22101547
 07/22  18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 07/22  19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 07/22  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 07/22  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 07/22  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 07/22  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 07/22  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 07/23  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 07/23  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 07/23  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 07/23  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 07/23  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 07/23  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 07/23  07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 07/23  08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 07/23  09:00:00,0.0,0.0,0.0,0.0,1000914.2536467628,2731700.883668012,0.0,0.0,0.0,0.0
 07/23  10:00:00,0.0,0.0,0.0,0.0,953251.6701397739,3043679.9262400956,0.0,0.0,0.0,0.0
 07/23  11:00:00,0.0,0.0,0.0,0.0,1191564.5876747198,3104679.0631809926,0.0,0.0,0.0,0.0
 07/23  12:00:00,0.0,0.0,0.0,0.0,238312.91753494246,445499.35833888759,0.0,0.0,0.0,0.0
 07/23  13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 07/23  14:00:00,0.0,0.0,0.0,0.0,714938.7526048318,1454315.9932357502,0.0,0.0,0.0,0.0
 07/23  15:00:00,0.0,0.0,0.0,0.0,158875.27835663007,320743.3191514925,0.0,0.0,0.0,0.0
 07/23  16:00:00,0.0,0.0,0.0,0.0,476625.8350698861,932516.0849812829,0.0,0.0,0.0,0.0
 07/23  17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 07/23  18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 07/23  19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 07/23  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 07/23  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 07/23  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 07/23  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 07/23  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 07/24  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 07/24  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 07/24  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 07/24  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 07/24  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 07/24  06:00:00,1858216.240999328,10131577.803823749,1455617.0527984887,8714967.585614054,1429877.50520966,7715515.064189488,1486185.046308554,8524785.210871879,1431685.1436382249,6641460.259522769
 07/24  07:00:00,1858216.240999328,7280935.060304164,1455617.052798488,6042272.383046811,1429877.5052096586,5315493.481573831,1486185.0463085604,5948652.314849792,1431685.1436382337,4645954.3793709329
 07/24  08:00:00,1858216.2409993243,13200951.978913442,1455617.0527984873,10323619.193618974,1429877.5052096574,7538072.493798217,1486185.0463085569,10214812.224318535,1431685.1436382328,6996780.086555022
 07/24  09:00:00,1858216.2409993187,13822363.654065384,1455617.0527984845,10988652.338568418,1429877.50520966,7846630.158429923,1486185.046308553,10826937.133764513,1431685.1436382354,7348654.89260142
 07/24  10:00:00,1858216.240999321,14024488.521343535,1455617.0527984845,10970177.053354556,1429877.5052096602,7783288.0263864989,1486185.0463085564,10831656.120157905,1431685.143638229,7318934.359877508
 07/24  11:00:00,1858216.2409993225,14456141.537372357,1455617.0527984854,11499009.391698206,1429877.5052096609,8026244.379396139,1486185.0463085587,11297311.799811311,1431685.1436382295,7592665.739694051
 07/24  12:00:00,1858216.2409993234,13382691.630643288,1455617.0527984873,11175079.337767307,1429877.5052096609,7735620.517382661,1486185.0463085573,10827425.040880498,1431685.1436382314,7358202.893934151
 07/24  13:00:00,1858216.2409993266,15532036.124647703,1455617.0527984843,13024318.855718043,1429877.5052096584,8681335.58908838,1486185.046308554,12549979.107591559,1431685.1436382309,8365630.551080105
 07/24  14:00:00,1858216.2409993257,15871465.927380454,1455617.0527984887,13520185.674919872,1429877.5052096595,8922438.758678396,1486185.0463085569,12993095.96243417,1431685.1436382258,8643033.328873542
 07/24  15:00:00,1858216.2409993234,15959826.257513695,1455617.0527984878,13648129.464928296,1429877.50520966,8975468.409645463,1486185.0463085585,13140966.44267242,1431685.1436382319,8913669.941832498
 07/24  16:00:00,1858216.2409993257,16117674.022737394,1455617.0527984899,13590296.982255362,1429877.5052096584,8934475.452427358,1486185.0463085587,13157725.948899555,1431685.1436382284,9390005.59281028
 07/24  17:00:00,1858216.2409993304,11298882.44208874,1455617.0527984915,9861976.970562712,1429877.5052096637,6749547.028541974,1486185.0463085604,9500520.616100746,1431685.1436382319,7559374.977697665
 07/24  18:00:00,1858216.2409993276,9091620.541098156,1455617.0527984878,7939231.891907921,1429877.5052096635,5590748.815205061,1486185.0463085576,7653621.879725575,1431685.1436382267,6281685.354259456
 07/24  19:00:00,1858216.2409993187,8548412.514908666,1455617.0527984887,7132604.956928257,1429877.5052096593,5120718.9440204859,1486185.046308554,6951030.473983182,1431685.1436382286,5293462.157671684
 07/24  20:00:00,1858216.2409993252,7636223.202680457,1455617.0527984915,6231377.575985501,1429877.5052096556,4607021.302147339,1486185.0463085513,6108925.654613499,1431685.1436382258,4638487.709632616
 07/24  21:00:00,1858216.2409993234,6885612.8257587519,1455617.0527984915,5560952.1507002119,1429877.5052096584,4216091.835280394,1486185.0463085585,5476109.989097527,1431685.1436382267,4241880.409907995
 07/24  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 07/24  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 07/24  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 07/25  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 07/25  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 07/25  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 07/25  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 07/25  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 07/25  06:00:00,1858216.2409993299,7678377.520057898,1455617.0527984952,5610877.150932049,1429877.5052096609,4921411.037426114,1486185.046308555,5887074.722206327,1431685.14363823,4595231.779798155
 07/25  07:00:00,1858216.2409993234,6283667.448282782,1455617.052798488,4970659.930713388,1429877.5052096586,5485366.680474291,1486185.0463085594,5519691.432777221,1431685.143638229,3909654.2459076505
 07/25  08:00:00,1858216.2409993238,13347319.163704128,1455617.0527984887,10665516.89066242,1429877.505209659,9157972.216163349,1486185.0463085566,10757789.420288597,1431685.1436382267,7036519.157707766
 07/25  09:00:00,1858216.240999327,14662888.19383159,1455617.0527984873,12200892.824877859,1429877.5052096619,10302579.448504346,1486185.046308555,12013347.735974506,1431685.1436382277,7899821.190836673
 07/25  10:00:00,1858216.2409993248,15538447.234561993,1455617.0527984885,13238271.903186739,1429877.5052096602,10829958.051624898,1486185.0463085608,12957146.87954149,1431685.1436382277,8505703.982959032
 07/25  11:00:00,1858216.2409993234,16180788.283494033,1455617.052798487,13988121.177856744,1429877.5052096574,10606059.990179323,1486185.0463085557,13602355.160723772,1431685.143638229,8932948.804807704
 07/25  12:00:00,1858216.240999322,15021069.38175308,1455617.0527984896,13382125.630313039,1429877.5052096593,9336930.249888016,1486185.0463085559,12807148.780769607,1431685.1436382284,8510502.985473022
 07/25  13:00:00,1858216.2409993197,17055326.364089535,1455617.052798487,15009429.855391182,1429877.5052096619,9984845.062981248,1486185.0463085604,14279043.752747074,1431685.1436382258,9385873.482486735
 07/25  14:00:00,1858216.2409993257,17353594.621952565,1455617.052798493,15327148.396455951,1429877.5052096586,10169189.049566888,1486185.0463085569,14610537.43121829,1431685.1436382265,9601001.96762479
 07/25  15:00:00,1858216.2409993187,17448952.45829226,1455617.0527984899,15317237.629443914,1429877.5052096584,10214741.757614432,1486185.0463085569,14724262.60052902,1431685.143638223,10199424.706501553
 07/25  16:00:00,1858216.2409993234,17657922.953007297,1455617.0527984889,15304196.014753875,1429877.5052096602,10221454.5578691,1486185.0463085578,14829069.694019616,1431685.1436382286,11564869.207975502
 07/25  17:00:00,1858216.2409993257,12801794.239322754,1455617.052798491,11609897.188649394,1429877.5052096598,8021989.004543738,1486185.046308558,11193065.066895264,1431685.1436382319,9265511.281633223
 07/25  18:00:00,1858216.2409993238,10139075.482093424,1455617.0527984868,9266263.74428132,1429877.5052096614,6610424.275598739,1486185.0463085566,8916736.699244257,1431685.1436382249,7048780.697620262
 07/25  19:00:00,1858216.240999327,9025049.902340584,1455617.0527984894,7997383.970440391,1429877.5052096586,5860562.6177729419,1486185.0463085576,7741826.262894098,1431685.1436382286,5818662.200908416
 07/25  20:00:00,1858216.2409993243,8039378.193411388,1455617.0527984915,7068275.688168646,1429877.5052096628,5297605.664277215,1486185.0463085585,6866698.724716557,1431685.143638229,5177485.674535183
 07/25  21:00:00,1858216.2409993304,7670445.275436897,1455617.052798486,6733143.524135785,1429877.5052096619,5078173.510132549,1486185.0463085569,6554329.568272993,1431685.1436382267,4975752.881647795
 07/25  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 07/25  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 07/25  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 07/26  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 07/26  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 07/26  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 07/26  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 07/26  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 07/26  06:00:00,1858216.240999329,9583380.687299405,1455617.0527984906,7870830.115370216,1429877.505209661,6286933.759000735,1486185.0463085559,7805265.02663256,1431685.1436382258,6129089.7071966989
 07/26  07:00:00,1858216.2409993229,7644742.177433475,1455617.0527984843,6496537.2332476009,1429877.5052096635,5244547.061537142,1486185.0463085585,6486550.216441056,1431685.1436382319,4887248.556689624
 07/26  08:00:00,1858216.2409993243,14462127.462535512,1455617.052798487,11857927.78816809,1429877.5052096584,8482522.2170586,1486185.0463085594,11685213.943637247,1431685.1436382309,7850026.303060561
 07/26  09:00:00,1858216.2409993292,15869207.777812709,1455617.0527984875,13419521.484379296,1429877.5052096602,9755626.245140393,1486185.0463085569,13090378.099560529,1431685.1436382286,8729914.520370897
 07/26  10:00:00,1858216.240999324,16919927.254379538,1455617.0527984868,14646928.83836801,1429877.5052096572,10725941.43873523,1486185.0463085597,14214960.934881257,1431685.1436382265,9414842.824522054
 07/26  11:00:00,1858216.2409993225,17649132.339869009,1455617.0527984873,15530638.38903134,1429877.5052096602,10983872.359521505,1486185.0463085566,14983459.493025596,1431685.1436382295,9914050.852151636
 07/26  12:00:00,1858216.2409993266,16227197.330117152,1455617.0527984875,14731512.911327079,1429877.5052096595,9871742.037139679,1486185.0463085576,14003604.450377176,1431685.1436382265,9382814.85560031
 07/26  13:00:00,1858216.240999328,17929409.917939165,1455617.052798486,16084818.625356224,1429877.5052096593,10392555.751366146,1486185.0463085559,15208336.192879662,1431685.1436382319,10097004.194144808
 07/26  14:00:00,1858216.240999321,17778658.782514179,1455617.0527984899,16069826.206813567,1429877.5052096619,10376264.262005393,1486185.0463085585,15221902.234112394,1431685.1436382258,10102583.521078876
 07/26  15:00:00,1858216.2409993264,17404820.203070459,1455617.0527984868,15634096.17447773,1429877.5052096628,10170432.869077102,1486185.0463085566,14941481.226294648,1431685.1436382244,10069536.26870598
 07/26  16:00:00,1858216.240999328,17201805.34788434,1455617.0527984866,15134302.049511049,1429877.5052096607,9903386.989724625,1486185.0463085585,14579413.849747979,1431685.14363823,9927294.941604838
 07/26  17:00:00,1858216.2409993257,12221251.821232392,1455617.052798488,11313325.459140175,1429877.5052096574,7678863.115012215,1486185.0463085613,10818976.580342276,1431685.14363823,7881358.648884963
 07/26  18:00:00,1858216.240999322,9787615.640193478,1455617.0527984878,9204223.265987575,1429877.5052096628,6412937.233089469,1486185.046308554,8787566.276542655,1431685.1436382277,6619363.928735388
 07/26  19:00:00,1858216.240999329,8975870.175119892,1455617.0527984906,8164242.030403227,1429877.50520966,5786210.07992468,1486185.0463085559,7849803.2356973369,1431685.1436382286,5750252.266978217
 07/26  20:00:00,1858216.2409993243,7651621.1365411919,1455617.0527984896,6871745.374673795,1429877.5052096609,5011570.732437212,1486185.0463085576,6642733.779509736,1431685.143638228,4910319.7688100649
 07/26  21:00:00,1858216.2409993243,6377304.718594418,1455617.0527984889,5752508.230686431,1429877.5052096619,4322396.6328728669,1486185.0463085587,5578664.26383548,1431685.1436382258,4227297.224414097
